	cerebellum (adult)	hippocampus (adult)	aortic valve (adult)	left atrioventricular valve (adult)	right atrioventricular valve (adult)	left auricle (adult)	right auricle (adult)	left ventricle (adult)	right ventricle (adult)	skeletal muscle bicep (adult)	skeletal muscle longitudinal dorsal (adult)	lung (adult)	thoracic oesophagus (adult)	reticulum (lamb/newborn)	reticulum (lamb/1 week)	reticulum (lamb/8 weeks)	reticulum (adult)	rumen (lamb/newborn)	rumen (lamb/1 week)	rumen (lamb/8 weeks)	rumen (adult)	omasum (lamb/newborn)	omasum (lamb/1 week)	omasum (lamb/8 weeks)	omasum (adult)	abomasum (lamb/newborn)	abomasum (lamb/1 week)	abomasum (lamb/8 weeks)	abomasum (adult)	pylorus (lamb/newborn)	pylorus (lamb/1 week)	pylorus (lamb/8 weeks)	pylorus (adult)	duodenum (lamb/newborn)	duodenum (lamb/1 week)	duodenum (lamb/8 weeks)	duodenum (adult)	jejunum (lamb/newborn)	jejunum (lamb/1 week)	jejunum (lamb/8 weeks)	jejunum (adult)	ileum (lamb/newborn)	ileum (lamb/1 week)	ileum (lamb/8 weeks)	ileum (adult)	peyers patch (lamb/newborn)	peyers patch (lamb/1 week)	peyers patch (lamb/8 weeks)	peyers patch (adult)	caecum (lamb/newborn)	caecum (lamb/1 week)	caecum (lamb/8 weeks)	caecum (adult)	colon spiral (lamb/newborn)	colon spiral (lamb/1 week)	colon spiral (lamb/8 weeks)	colon spiral (adult)	colon distal (adult)	colon large (lamb/newborn)	colon large (lamb/1 week)	colon large (lamb/8 weeks)	rectum (adult)	kidney cortex (adult)	kidney medulla (adult)	adrenal gland cortex (adult)	adrenal gland medulla (adult)	liver (adult)	pituitary gland (adult)	salivary gland (adult)	thyroid (adult)	tonsil (adult)	thymus (adult)	spleen (adult)	submandibular lymph node (adult)	prescap lymph node (adult)	mesenteric lymph node (adult)	popliteal lymph node (adult)	haemolymph (adult)	blood leukocytes (adult)	alveolar macrophage (adult)	PBMC (adult)	MDM (adult)	macrophage LPS time course 0 hrs (adult)	macrophage LPS time course 2 hrs (adult)	macrophage LPS time course 4 hrs (adult)	macrophage LPS time course 7 hrs (adult)	macrophage LPS time course 24 hrs (adult)	epididymis (adult)	vas deferens (adult)	testes (adult)	ovary (adult)	fallopian tube (adult)	mammary gland (adult)	caruncle (adult)	intercaruncular tissue (adult)	blastocyst	embryo/23 days
ENSOARG00000002064	10.4551666666667	14.0105	3.814	3.9735	3.55175	3.7355	3.387	6.57716666666667	6.30216666666667	3.94166666666667	3.46416666666667	3.5468	4.33566666666667	0.767333333333333	2.34433333333333	1.20866666666667	56.244	4.21266666666667	37.792	8.967	8.27833333333333	4.24966666666667	10.0633333333333	10.246	10.4826666666667	4.80033333333333	5.3895	3.43	3.41216666666667	5.19566666666667	4.21166666666667	3.37333333333333	4.426	6.767	6.226	5.47533333333333	7.1215	10.5513333333333	12.148	17.5716666666667	14.9531666666667	1.66166666666667	2.03	2.15566666666667	139.574	7.34733333333333	11.4303333333333	12.819	11.093	7.85366666666667	4.97533333333333	8.474	5.728	6.52766666666667	5.56966666666667	5.644	6.493	6.19933333333333	6.657	4.59266666666667	5.49066666666667	6.72366666666667	8.6215	40.9258333333333	99.6778333333333	87.1825	87.2548333333333	4.903	4.4914	5.389	4.498	6.2038	8.67966666666667	4.62866666666667	5.3914	7.77833333333333	5.694	4.0686	7.421	4.38775	14.1641666666667	5.516	1.28566666666667	5.95866666666667	4.00683333333333	1.70466666666667	4.52483333333333	7.48866666666667	4.46366666666667	7.187	18.294	5.27833333333333	5.369	6.5625	6.8965	6.44566666666667	3.388
ENSOARG00000002068	0.5255	0.629	0.51175	0.514	0.49625	0.45375	0.4212	0.6285	0.444	0.520666666666667	0.506166666666667	0.5654	0.5075	0.491	0.487666666666667	0.446	0.551	0.488666666666667	0.494333333333333	0.475	0.526333333333333	0.515	0.478	0.490333333333333	0.529333333333333	0.415666666666667	0.457	0.441666666666667	0.438166666666667	0.438333333333333	0.515666666666667	0.431333333333333	0.5105	0.466	0.519	0.46	0.495	0.508	0.496333333333333	0.508666666666667	0.453833333333333	0.494333333333333	0.467666666666667	0.489333333333333	0.546166666666667	0.513666666666667	0.498333333333333	0.4715	0.5095	0.486666666666667	0.472333333333333	0.464333333333333	0.450333333333333	0.477666666666667	0.49	0.445	0.4562	0.447833333333333	0.480333333333333	0.468333333333333	0.467	0.507333333333333	0.487833333333333	0.588166666666667	0.514666666666667	0.4925	0.528833333333333	0.535666666666667	0.5712	0.565833333333333	0.489833333333333	0.6236	0.669	0.488	0.488	0.514666666666667	0.4905	0.5066	0.5642	0.717	0.531166666666667	0.6514	0.708833333333333	0.613333333333333	0.599666666666667	0.686666666666667	0.628333333333333	0.867	0.499666666666667	1.26133333333333	0.608333333333333	0.650333333333333	0.499666666666667	0.578	0.4975	0.544666666666667	0.655333333333333
ENSOARG00000002071	0.238	0.663333333333333	0.24425	0.24975	0.23925	0.2425	0.2512	1.13533333333333	0.209166666666667	0.59	0.248	0.265	0.248	0.656666666666667	0.61	0.657333333333333	0.611166666666667	0.329	0.296	0.264333333333333	0.29	0.251333333333333	0.229	0.265666666666667	0.282833333333333	0.216333333333333	0.2155	0.261666666666667	0.217666666666667	0.233	25.376	4.72766666666667	22.88175	654.103666666667	436.754333333333	833.274666666667	390.832	545.107333333333	750.647333333333	1135.61333333333	1061.32533333333	459.417	619.654	428.296666666667	383.125666666667	351.566	396.405333333333	609.7015	258.66725	429.856666666667	209.714	368.146666666667	455.394666666667	505.289666666667	251.270333333333	993.14	1210.3724	1301.1615	812.993333333333	471.010333333333	931.828333333333	1034.79033333333	0.236333333333333	65.5601666666667	0.265666666666667	0.244	246.7015	0.240833333333333	0.7486	0.241666666666667	0.254333333333333	2.2848	0.620666666666667	0.233666666666667	0.2344	0.260333333333333	0.2545	0.2458	0.2806	0.38	0.260333333333333	0.3374	0.792333333333333	0.312666666666667	0.303333333333333	0.7685	0.321666666666667	0.245	0.240666666666667	7.465	0.661666666666667	0.255666666666667	0.262333333333333	0.2345	0.2385	3.90866666666667	0.682666666666667
ENSOARG00000002074	100.769333333333	11.0943333333333	6.33975	7.0475	5.7505	9.853	7.0186	194.982666666667	6.753	17.2055	53.6545	13.464	10.1421666666667	7.93766666666667	5.94733333333333	8.55233333333333	7.25566666666667	18.5613333333333	14.1556666666667	12.6483333333333	7.69883333333333	17.7536666666667	20.4706666666667	20.749	14.8285	10.0186666666667	8.9125	6.452	10.4263333333333	10.7723333333333	10.9446666666667	6.21133333333333	8.3175	6.153	6.36566666666667	8.28566666666667	7.3385	8.86566666666667	6.62566666666667	7.86566666666667	7.32566666666667	5.26833333333333	5.12466666666667	6.21466666666667	7.98983333333333	9.87	10.2416666666667	11.2625	12.38375	9.514	4.435	10.67	6.225	10.951	10.293	7.45666666666667	5.836	7.92266666666667	12.272	8.648	8.61566666666667	11.0533333333333	13.4636666666667	10.3331666666667	8.2815	11.5711666666667	5.13433333333333	52.1863333333333	11.7564	11.2733333333333	9.39183333333333	12.141	10.6101666666667	8.95466666666667	7.074	10.1185	7.947	8.4034	5.8192	9.1265	5.24883333333333	10.2356	3.49166666666667	5.4985	3.60883333333333	3.75966666666667	5.49516666666667	13.663	6.65766666666667	413.659666666667	9.88233333333333	16.0306666666667	9.988	13.7935	13.9595	9.28233333333333	13.5883333333333
ENSOARG00000002076	37.3428333333333	35.4323333333333	12.2925	14.14275	17.4455	29.9005	26.994	29.7988333333333	22.0681666666667	148.477666666667	985.379	18.153	153.932166666667	1.99666666666667	2.00633333333333	1.79366666666667	35.3926666666667	13.1133333333333	12.3213333333333	10.5913333333333	8.05216666666667	16.0233333333333	14.4023333333333	8.15133333333333	6.6405	15.065	21.6485	15.273	18.3196666666667	19.4663333333333	24.582	20.849	9.55075	12.79	380.096333333333	16.3613333333333	122.456	12.808	293.438666666667	17.206	1141.617	3.925	24.841	3.73333333333333	83.0343333333333	14.6986666666667	181.967	17.304	117.8495	9.30166666666667	78.6563333333333	17.639	187.899333333333	15.171	100.213333333333	19.0713333333333	87.192	39.4085	11.0593333333333	77.5613333333333	13.105	27.3726666666667	16.5896666666667	38.8355	11.3176666666667	11.4966666666667	34.9275	21.9606666666667	47.6046	14.848	67.0248333333333	41.1434	42.464	26.3603333333333	22.2186	27.3115	24.513	26.5542	41.1122	7.27475	45.967	9.5062	3.94583333333333	7.053	8.69916666666666	4.0285	8.34466666666667	16.3086666666667	12.737	22.054	33.8396666666667	32.946	17.6906666666667	21.753	21.386	20.3663333333333	42.5946666666667
ENSOARG00000002078	6.78683333333333	18.2491666666667	6.809	7.43275	11.22875	5.83725	4.2718	13.8706666666667	15.3738333333333	13.373	10.0263333333333	32.204	6.7445	2.83133333333333	1.53066666666667	1.87166666666667	16.3085	10.7143333333333	4.15566666666667	6.47166666666667	5.79433333333333	8.01866666666667	4.215	2.95933333333333	5.58366666666667	8.91233333333333	5.842	9.58533333333333	5.683	7.13	32.2423333333333	26.925	32.878	256.297	304.726	309.120333333333	274.7645	320.114333333333	378.734666666667	491.671666666667	402.761333333333	51.111	68.2236666666667	29.8586666666667	214.074166666667	231.023666666667	251.114333333333	266.4795	171.41125	228.319666666667	174.274	255.257666666667	281.966666666667	152.544333333333	140.24	231.939	256.7768	191.008833333333	111.497333333333	108.198	174.980333333333	155.551333333333	5.09433333333333	42.1336666666667	23.4815	17.8288333333333	61.9918333333333	5.95733333333333	150.6826	4.2475	7.06916666666667	178.1354	61.2573333333333	15.8423333333333	10.644	9.70133333333334	12.68775	11.4974	19.7866	6.00175	21.2871666666667	4.598	3.3865	5.739	5.33166666666667	3.46416666666667	4.84033333333333	7.13966666666667	8.92133333333333	14.3226666666667	19.5376666666667	8.40766666666667	49.2156666666667	5.411	3.8185	18.437	25.556
ENSOARG00000002080	0.4005	1.8345	0.41375	0.47075	0.56	0.71625	0.6022	1.496	1.17516666666667	1.06133333333333	0.4545	1.1622	0.676333333333333	0.343333333333333	0.342	1.07233333333333	2.62833333333333	0.367	0.372	0.432333333333333	0.8435	0.423333333333333	0.358666666666667	0.369	0.786666666666667	0.306666666666667	0.3405	0.37	1.123	0.430666666666667	0.431	0.629666666666667	1.612	0.410333333333333	0.763666666666667	0.425	2.137	0.558	0.439666666666667	0.575666666666667	4.6705	0.626	0.357	0.342	2.96716666666667	0.448666666666667	0.464666666666667	0.49	3.31575	0.470666666666667	0.353666666666667	0.793333333333333	1.39666666666667	0.731666666666667	0.533333333333333	0.412333333333333	2.6712	1.7825	0.359666666666667	0.586	0.560333333333333	1.44866666666667	0.3945	0.736666666666667	6.04666666666667	4.7855	1.696	0.363333333333333	14.0258	0.4015	2.956	8.9562	4.449	6.76566666666667	4.5978	6.35766666666667	7.757	6.2504	16.2446	1.23225	55.0206666666667	0.5032	0.568666666666667	0.470833333333333	0.498833333333333	0.5125	0.483333333333333	0.825333333333333	0.902	4.83666666666667	0.719333333333333	0.567666666666667	0.774333333333333	0.551	0.9755	1.019	0.450333333333333
ENSOARG00000002083	59.3003333333333	76.7436666666667	72.27	55.76975	58.989	64.196	59.7984	66.4771666666667	51.1953333333333	50.6383333333333	28.609	75.327	37.9206666666667	53.135	27.2576666666667	20.2743333333333	76.2296666666667	122.508	62.1593333333333	38.396	42.5001666666667	119.813333333333	78.1566666666667	45.253	39.7886666666667	143.916333333333	103.025	67.3586666666667	70.6436666666667	112.677666666667	101.822666666667	100.310666666667	62.508	96.874	77.0566666666667	65.2413333333333	63.6475	87.4166666666667	63.1623333333333	49.8826666666667	58.0051666666667	29.092	25.1226666666667	29.5186666666667	74.548	75.5723333333333	54.3893333333333	66.6185	66.90825	88.3103333333333	67.8626666666667	83.1183333333333	65.745	81.5766666666667	70.7966666666667	103.049666666667	79.3784	83.1613333333333	87.6233333333333	73.1983333333333	105.579333333333	87.0453333333333	50.2228333333333	79.3788333333333	97.896	99.2168333333333	67.2311666666667	125.931	102.6632	70.4178333333333	57.3778333333333	111.4188	86.1325	94.2865	95.7652	90.6565	93.98125	74.9548	77.2926	39.995	54.7595	30.5516	23.1495	22.8708333333333	31.9991666666667	27.5961666666667	30.5683333333333	105.769333333333	58.6106666666667	90.914	79.8103333333333	105.601	72.9723333333333	85.6465	88.873	59.795	71.7543333333333
ENSOARG00000002086	2.21866666666667	11.5545	85.1285	37.676	42.8485	10.6775	13.1246	3.10866666666667	5.8335	2.868	1.43066666666667	586.7474	615.223166666667	649.316666666667	1146.12133333333	760.180666666667	115.088	239.818333333333	565.345	120.149333333333	444.918	264.719333333333	688.928333333333	342.508666666667	594.5115	2.06	3.0475	2.95966666666667	38.4768333333333	1.60166666666667	4.644	5.022	18.369	30.4916666666667	21.5436666666667	29.1913333333333	34.6945	36.8733333333333	27.2126666666667	34.617	56.0283333333333	53.3503333333333	58.488	67.9073333333333	25.818	24.5886666666667	33.1163333333333	43.1975	38.07775	23.2203333333333	38.065	50.5986666666667	36.8746666666667	16.3536666666667	27.8206666666667	33.6336666666667	19.257	27.7153333333333	17.9096666666667	22.575	25.978	16.952	193.003333333333	11.6926666666667	6.256	8.176	44.9641666666667	2.33766666666667	60.613	22.485	80.465	47.9314	32.502	65.4691666666667	221.2806	143.421666666667	72.86375	108.937	78.5594	25.482	55.3966666666667	65.6848	89.6125	52.6933333333333	28.0465	52.318	87.4748333333333	11.6576666666667	46.7726666666667	5.00466666666667	19.3943333333333	13.1493333333333	22.5513333333333	5.172	4.6675	31.0946666666667	5
ENSOARG00000002089	0.433833333333333	0.468666666666667	0.386	0.446	0.53125	0.37025	0.3832	1.31666666666667	0.505	0.442166666666667	0.462166666666667	0.587	0.486833333333333	0.473666666666667	0.793333333333333	6.46133333333333	2.754	0.401	0.406666666666667	0.945666666666667	1.34966666666667	0.424333333333333	0.499	0.403	0.467	0.429666666666667	0.542	0.36	0.881666666666667	1.51633333333333	5.52233333333333	3.45866666666667	5.84875	1.15766666666667	0.917	0.707666666666667	1.4905	0.594	0.893333333333333	1.28633333333333	1.8335	0.616	0.719666666666667	0.530666666666667	1.34616666666667	0.965	1.225	1.2205	2.236	3.003	1.027	2.29033333333333	3.06433333333333	5.39633333333333	1.906	1.66766666666667	0.8724	0.877833333333333	1.148	1.03	1.16333333333333	0.765333333333333	0.457	0.662833333333333	0.423333333333333	0.4035	0.681833333333333	0.397666666666667	9.1584	0.435333333333333	1.08916666666667	12.3686	5.67916666666667	3.513	4.4796	4.17	4.11375	2.685	1.6308	0.7675	1.28183333333333	0.6432	0.668333333333333	0.5835	0.498666666666667	0.584666666666667	0.551166666666667	0.491666666666667	0.469333333333333	6.85033333333333	0.428666666666667	0.510666666666667	0.571666666666667	0.5205	0.4545	0.876333333333333	0.498666666666667
ENSOARG00000002092	3.3455	1.06566666666667	3.05025	3.18	2.78175	1.31175	2.9326	1.00666666666667	3.45683333333333	1.01833333333333	1.74633333333333	1.7986	3.96283333333333	46.323	28.702	27.7496666666667	1.04516666666667	4.17733333333333	3.19733333333333	3.122	2.84766666666667	3.43166666666667	1.56533333333333	1.47433333333333	2.00083333333333	1.93433333333333	2.709	3.03633333333333	2.6415	2.80866666666667	2.961	4.53033333333333	2.86	2.36833333333333	1.82633333333333	1.93566666666667	2.301	1.62466666666667	2.23233333333333	1.56233333333333	2.322	18.353	17.2663333333333	52.433	1.052	2.60433333333333	1.56333333333333	0.689	3.66175	0.708333333333333	1.80433333333333	2.93066666666667	3.23833333333333	1.85266666666667	1.822	2.7	3.1824	3.32383333333333	2.56266666666667	1.518	3.41933333333333	2.55466666666667	2.28166666666667	1.08416666666667	2.47166666666667	1.75533333333333	1.024	2.1775	3.7656	2.97533333333333	3.2415	1.1274	1.03883333333333	3.40866666666667	3.2366	3.51233333333333	3.79875	2.5538	6.4414	0.85325	1.48416666666667	0.8318	1.288	0.442833333333333	1.158	1.25533333333333	0.641666666666667	2.006	2.644	1.09866666666667	1.08366666666667	3.03366666666667	3.52833333333333	3.984	2.5555	1.86866666666667	1.11466666666667
ENSOARG00000002095	0.468333333333333	0.566333333333333	0.4695	0.51175	0.4935	0.45175	0.4192	0.599	0.441833333333333	0.535333333333333	0.503666666666667	0.4994	0.505166666666667	0.505666666666667	0.502666666666667	0.459333333333333	0.572833333333333	0.486333333333333	0.492	0.472666666666667	0.524	0.512333333333333	0.475333333333333	0.488	0.500333333333333	0.413666666666667	0.455	0.439666666666667	0.436166666666667	0.436333333333333	0.513333333333333	0.429	0.50825	0.463666666666667	0.517	0.458	0.4925	0.505666666666667	0.494	0.506666666666667	0.451833333333333	0.509	0.481666666666667	0.503333333333333	0.561166666666667	0.511	0.496	0.469	0.507	0.484666666666667	0.470333333333333	0.462333333333333	0.448333333333333	0.475333333333333	0.487666666666667	0.442666666666667	0.454	0.4455	0.477333333333333	0.466	0.464333333333333	0.505333333333333	0.485333333333333	0.591833333333333	0.512666666666667	0.490333333333333	0.543666666666667	0.483166666666667	0.5156	0.5	0.487333333333333	0.6288	0.573	0.485666666666667	0.4854	0.494333333333333	0.4885	0.5046	0.5616	0.714	0.528833333333333	0.6486	0.726333333333333	0.610666666666667	0.596833333333333	0.703833333333333	0.6255	0.503	0.497333333333333	0.597333333333333	0.579333333333333	0.482	0.497	0.4885	0.4955	0.531666666666667	0.597666666666667
ENSOARG00000002099	0.335	1.255	6.1805	6.2015	9.069	2.02225	1.781	2.01183333333333	4.24916666666667	2.27516666666667	0.895333333333333	41.805	2.49183333333333	0.355	0.272666666666667	1.82166666666667	13.1421666666667	0.347333333333333	0.693333333333333	1.01366666666667	1.07583333333333	0.218	0.280333333333333	0.550666666666667	0.618833333333333	0.473	1.4075	1.95666666666667	5.0405	0.672333333333333	1.60766666666667	1.90966666666667	4.53775	1.94033333333333	8.02566666666667	6.85733333333333	8.5665	4.28266666666667	13.266	24.8483333333333	32.5646666666667	7.745	19.1946666666667	18.0733333333333	20.4163333333333	2.84166666666667	16.731	19.43	17.17825	1.15233333333333	4.57733333333333	11.402	10.472	0.950333333333333	5.526	7.34366666666667	7.6568	7.61883333333333	0.519666666666667	2.33233333333333	3.93566666666667	3.36333333333333	1.0265	1.96733333333333	1.22083333333333	0.766666666666667	14.489	0.487833333333333	2.8016	1.60566666666667	7.216	3.9588	39.7496666666667	26.2458333333333	33.003	29.1993333333333	21.924	60.1082	177.2922	409.578	97.1265	176.0206	65.4665	58.7093333333333	122.693166666667	180.8235	187.496666666667	1.01466666666667	6.01233333333333	2.032	2.42433333333333	1.437	8.54033333333333	5.039	4.9655	5.02666666666667	0.602666666666667
ENSOARG00000002102	0.291	0.5655	0.42	0.74975	0.72525	1.457	1.3218	0.996333333333333	2.60416666666667	0.860333333333333	0.973833333333333	1.1498	0.774666666666667	0.299333333333333	0.360333333333333	0.303	6.28366666666667	0.304	0.309333333333333	0.293666666666667	0.82	0.323666666666667	0.297	0.425333333333333	0.6345	0.324333333333333	0.4085	0.973333333333333	1.594	0.304666666666667	0.746333333333333	0.456333333333333	0.4855	0.794333333333333	0.912666666666667	2.14533333333333	3.7835	1.38033333333333	2.84366666666667	8.35433333333333	12.4025	0.623666666666667	1.60133333333333	2.69533333333333	4.0885	0.501666666666667	1.93	4.847	6.878	0.380333333333333	0.49	3.27	2.63566666666667	0.463666666666667	0.563	2.39966666666667	2.269	1.51033333333333	0.45	0.602	2.07233333333333	0.834	0.695166666666667	1.211	0.362833333333333	0.488	2.81266666666667	0.331666666666667	1.0542	0.610833333333333	0.631333333333333	1.5954	10.9785	6.0705	7.3544	10.034	6.295	2.1824	2.279	13.38875	1.639	16.4004	9.2895	13.7503333333333	20.948	16.6916666666667	11.7068333333333	1.08766666666667	1.1	1.979	0.530666666666667	0.734333333333333	4.13966666666667	5.4425	12.7395	1.39633333333333	0.367
ENSOARG00000002103	1.59666666666667	1.938	3.5115	2.11075	4.97	2.79475	1.3868	5.25483333333333	1.68383333333333	1.289	1.45766666666667	1.974	1.9235	1.912	2.428	1.46966666666667	1.73466666666667	1.477	2.63	1.51633333333333	1.65516666666667	1.63466666666667	3.00033333333333	1.67933333333333	1.60916666666667	1.37966666666667	2.267	1.424	1.6225	1.93433333333333	2.20566666666667	1.23633333333333	1.544	1.55966666666667	2.78433333333333	2.85633333333333	3.505	2.338	2.80566666666667	6.80733333333333	3.07816666666667	3.56966666666667	3.863	5.53133333333333	2.9755	6.587	4.11633333333333	3.5755	2.17625	7.601	4.336	2.909	2.63466666666667	6.72966666666667	2.62266666666667	1.58133333333333	1.944	4.959	3.87	1.89666666666667	4.25866666666667	3.318	1.9795	2.68366666666667	9.2915	8.99466666666667	2.3855	19.3143333333333	4.9744	5.62216666666667	2.49616666666667	6.2456	14.7275	3.578	2.9746	4.07566666666667	3.13325	2.7304	3.571	2.332	3.20866666666667	1.8454	1.7185	1.5555	1.53583333333333	1.66683333333333	1.74566666666667	94.5023333333333	50.2673333333333	18.9443333333333	3.60333333333333	4.51466666666667	1.58666666666667	2.352	1.536	2.885	8.17566666666667
ENSOARG00000002104	3.94	5.4285	3.01875	2.84875	3.33175	2.70925	2.9976	5.72883333333333	3.56033333333333	1.78816666666667	3.03183333333333	2.926	3.11783333333333	0.505666666666667	0.502	0.459333333333333	7.49766666666667	3.375	3.10666666666667	2.75833333333333	2.97283333333333	3.08833333333333	2.73633333333333	2.75866666666667	2.95	4.146	2.734	4.481	2.669	2.678	3.08933333333333	2.638	3.1955	2.959	3.067	3.713	3.396	3.053	3.07433333333333	3.83833333333333	3.18683333333333	0.898333333333333	0.858333333333333	0.791	23.4233333333333	3.99033333333333	3.338	6.2725	6.1005	3.28066666666667	3.431	3.69066666666667	3.28633333333333	3.47366666666667	2.76233333333333	2.659	3.7334	3.01533333333333	3.25	3.00966666666667	3.02566666666667	2.964	2.73783333333333	19.673	3.266	3.19216666666667	6.1155	5.12116666666667	5.0868	5.50783333333333	3.76233333333333	5.9066	14.8496666666667	3.53633333333333	3.3094	4.02166666666667	3.7105	4.5626	4.65	3.96975	3.46583333333333	4.0686	1.01566666666667	3.21333333333333	3.02183333333333	1.367	3.42066666666667	3.07633333333333	3.15333333333333	6.74566666666667	5.527	2.762	2.842	3.0805	2.85	3.37466666666667	15.463
ENSOARG00000002107	131.138666666667	153.976333333333	96.9745	101.272	84.77	76.16275	76.9274	174.578333333333	80.5751666666667	181.028	54.4108333333333	533.8184	48.7738333333333	8.519	10.0303333333333	9.63233333333333	173.644666666667	83.1303333333333	113.593666666667	86.2826666666667	63.8153333333333	73.133	104.743333333333	77.5403333333334	62.278	132.292	92.9875	130.029333333333	104.191333333333	126.161666666667	102.559333333333	196.274666666667	68.04475	64.414	70.2696666666667	83.3413333333333	72.8875	60.6316666666667	70.3893333333333	73.7563333333333	82.065	10.0553333333333	60.5606666666667	44.7233333333333	147.9225	67.429	221.254	101.027	143.69025	67.2123333333333	82.3416666666667	78.2896666666667	80.387	72.4383333333333	92.1713333333333	100.685666666667	77.0742	92.5113333333333	80.5236666666667	96.2226666666667	106.369333333333	61.7906666666667	162.629333333333	150.26	74.3935	60.8506666666667	181.943166666667	188.976833333333	121.7296	66.4713333333333	219.729333333333	116.5478	220.750333333333	139.18	184.0328	175.342333333333	99.4455	234.2012	220.2574	52.8065	242.063333333333	58.385	14.5126666666667	81.7158333333333	77.3688333333333	16.5371666666667	61.968	94.0046666666667	59.4723333333333	94.7063333333333	149.031666666667	80.6946666666667	65.5876666666667	98.568	99.446	81.9176666666667	147.039
ENSOARG00000002108	0.691666666666667	2.554	7.775	9.3875	18.69875	6.16475	4.1986	6.03416666666667	14.959	5.6935	2.71433333333333	54.1888	4.815	0.321	0.867	2.23166666666667	33.0795	0.410333333333333	1.04433333333333	1.204	1.041	0.195666666666667	0.351333333333333	0.540333333333333	0.950333333333333	0.745666666666667	2.8395	3.34566666666667	10.6683333333333	1.152	2.31466666666667	2.34833333333333	6.316	6.223	16.2406666666667	19.6696666666667	27.595	10.4553333333333	29.333	75.9266666666667	96.4765	14.8906666666667	49.2633333333333	73.9083333333333	53.7103333333333	5.64166666666667	38.4876666666667	89.8915	63.2785	2.06833333333333	6.131	32.726	31.9943333333333	1.54033333333333	7.598	22.6123333333333	22.7304	18.0688333333333	1.06533333333333	4.76166666666667	13.8066666666667	6.19	3.32583333333333	6.75	2.25633333333333	1.74816666666667	28.3588333333333	0.753	6.5788	3.02366666666667	20.1136666666667	8.144	112.619333333333	82.5893333333333	65.7262	89.2525	61.41875	166.5184	386.3368	271.60475	245.234333333333	302.9804	103.688333333333	115.630666666667	319.801666666667	432.516666666667	424.0115	2.18466666666667	7.85633333333333	6.684	4.21366666666667	3.85333333333333	20.1436666666667	17.839	20.0475	10.9883333333333	0.573333333333333
ENSOARG00000002109	2.88916666666667	0.634	0.238	1.13975	14.4095	21.94775	2.3096	0.883333333333333	5.45216666666667	3.137	0.742666666666667	410.6512	2.14716666666667	0.387666666666667	0.425666666666667	0.268333333333333	6043.45016666667	0.0396666666666667	0.607	0.0846666666666667	3.82	0.048	0.0756666666666667	0.854333333333333	7.271	0.186	6.068	50.1713333333333	3929.23183333333	0.0673333333333333	5.95266666666667	3.32466666666667	2531.3435	0.044	55.777	7498.55133333333	19120.9115	0.0433333333333333	0.815	533.141	27702.2046666667	2025.60933333333	2094.86266666667	4698.62366666667	3087.50366666667	85.222	101.987	467.174	4310.572	0.0466666666666667	49.8246666666667	4741.085	25706.913	0.045	31.805	292.493333333333	16926.4194	15049.543	0.0386666666666667	12.5886666666667	225.971333333333	1698.82833333333	19.656	515.225166666667	3.26516666666667	0.311666666666667	1729.778	0.897333333333333	59.9722	2.12616666666667	4533.32	16.5204	29110.9048333333	26198.976	19043.547	4794.28733333333	9387.161	10601.0248	590.8676	1.16525	851.920666666667	0.0682	0.464666666666667	0.0608333333333333	0.0576666666666667	0.448333333333333	0.0635	1.31366666666667	3.43566666666667	16.6653333333333	0.407666666666667	21.0853333333333	205.164333333333	3.685	0.7795	9.964	0.367666666666667
ENSOARG00000002111	6.88433333333333	8.85233333333333	6.95275	6.96675	6.93825	6.8895	6.8802	9.34016666666667	6.80016666666667	6.73416666666667	6.66216666666667	6.8966	6.8165	6.988	7.64733333333333	7.89633333333333	17.6888333333333	6.88133333333333	6.79066666666667	6.90133333333333	8.634	6.86033333333333	8.60566666666667	6.788	7.85666666666667	6.85	6.949	12.2516666666667	55.0755	6.881	6.86433333333333	43.3796666666667	29.15875	7.62066666666667	9.18533333333333	8.30333333333333	18.998	7.97166666666667	6.84	7.25766666666667	7.15616666666667	7.038	7.588	7.00566666666667	7.08416666666667	7.43733333333333	6.872	6.797	7.73225	6.83133333333333	6.82166666666667	12.79	44.4656666666667	7.51833333333333	6.80766666666667	61.0176666666667	10.6516	11.9411666666667	9.97466666666667	6.77433333333333	33.216	10.0863333333333	6.74716666666667	7.24066666666667	7.08383333333333	7.077	6.57766666666667	7.08716666666667	9.0324	7.62233333333333	20.1585	9.306	7.0255	9.94933333333333	7.6708	9.0755	10.531	9.231	7.0832	7.0925	6.97283333333333	7.3182	6.92016666666667	7.0095	7.023	8.90716666666667	7.05533333333333	11.0243333333333	8.43	6.586	10.87	6.86033333333333	7.04733333333333	7.0645	7.079	8.171	10.3576666666667
